,id,service_id,branch_id,time_taken,request_time,rating
4479,4480,1,31,2,Day-Peak,4
4480,4481,3,92,6,Day-Peak,4
4481,4482,2,65,14,Day-Peak,4
4482,4483,1,16,2,Day-Off-Peak,4
4483,4484,1,90,2,Day-Off-Peak,5
4484,4485,1,12,5,Day-Peak,3
4485,4486,3,40,6,Day-Off-Peak,5
4486,4487,1,49,2,Day-Off-Peak,5
4487,4488,3,90,8,Night,4
4488,4489,1,49,2,Day-Off-Peak,5
4489,4490,4,67,9,Day-Peak,4
4490,4491,1,4,1,Night,4
4491,4492,3,73,9,Night,4
4492,4493,3,89,6,Day-Off-Peak,5
4493,4494,1,17,2,Day-Off-Peak,4
4494,4495,3,37,10,Day-Peak,4
4495,4496,3,59,7,Day-Off-Peak,5
4496,4497,3,64,6,Day-Peak,4
4497,4498,3,44,7,Day-Off-Peak,5
4498,4499,3,58,12,Night,4
4499,4500,2,44,13,Day-Off-Peak,5
4500,4501,2,70,13,Day-Peak,5
4501,4502,2,33,12,Night,5
4502,4503,2,81,13,Night,4
4503,4504,4,60,9,Day-Peak,4
4504,4505,4,74,8,Night,5
4505,4506,1,2,1,Day-Peak,5
4506,4507,3,75,7,Day-Off-Peak,4
4507,4508,3,97,6,Day-Peak,4
4508,4509,3,82,6,Day-Off-Peak,5
4509,4510,2,8,12,Day-Peak,4
4510,4511,3,31,7,Night,4
4511,4512,1,1,2,Night,4
4512,4513,1,20,4,Day-Off-Peak,3
4513,4514,1,46,2,Day-Peak,4
4514,4515,1,29,4,Night,4
4515,4516,2,77,13,Day-Peak,4
4516,4517,1,52,1,Day-Peak,4
4517,4518,2,64,13,Day-Off-Peak,4
4518,4519,3,63,6,Day-Peak,4
4519,4520,2,49,12,Day-Off-Peak,5
4520,4521,1,10,2,Day-Off-Peak,5
4521,4522,1,55,1,Night,4
4522,4523,3,68,7,Day-Off-Peak,5
4523,4524,1,9,2,Night,4
4524,4525,2,53,13,Night,4
4525,4526,1,43,2,Night,4
4526,4527,2,43,13,Day-Peak,4
4527,4528,1,8,4,Day-Peak,3
4528,4529,2,39,12,Day-Peak,4
4529,4530,1,14,2,Day-Off-Peak,4
4530,4531,1,13,2,Day-Peak,5
4531,4532,1,4,2,Night,4
4532,4533,3,55,7,Night,4
4533,4534,3,49,8,Day-Peak,4
4534,4535,1,16,2,Day-Off-Peak,4
4535,4536,1,2,3,Day-Peak,4
4536,4537,4,96,9,Night,4
4537,4538,2,33,19,Night,4
4538,4539,4,68,9,Night,5
4539,4540,3,63,7,Night,4
4540,4541,1,78,3,Day-Off-Peak,3
4541,4542,2,85,14,Day-Off-Peak,3
4542,4543,3,83,7,Day-Off-Peak,4
4543,4544,3,94,8,Day-Peak,4
4544,4545,4,71,9,Day-Off-Peak,5
4545,4546,1,10,2,Night,5
4546,4547,1,58,3,Day-Peak,4
4547,4548,1,12,2,Night,4
4548,4549,2,52,19,Day-Off-Peak,3
4549,4550,1,28,1,Day-Peak,5
4550,4551,1,73,2,Night,5
4551,4552,4,84,9,Day-Off-Peak,5
4552,4553,3,96,8,Night,3
4553,4554,3,99,6,Day-Peak,4
4554,4555,4,64,9,Day-Off-Peak,4
4555,4556,4,99,9,Night,4
4556,4557,2,7,12,Day-Peak,4
4557,4558,2,28,13,Night,5
4558,4559,3,52,9,Day-Off-Peak,3
4559,4560,4,88,9,Night,4
4560,4561,3,67,7,Day-Peak,4
4561,4562,2,58,19,Day-Peak,4
4562,4563,2,70,12,Day-Peak,5
4563,4564,1,89,4,Day-Peak,4
4564,4565,3,73,7,Day-Peak,5
4565,4566,4,93,9,Night,4
4566,4567,2,76,13,Night,4
4567,4568,2,48,13,Night,4
4568,4569,3,83,6,Day-Peak,4
4569,4570,2,60,14,Day-Off-Peak,3
4570,4571,1,58,2,Day-Off-Peak,5
4571,4572,2,61,12,Day-Off-Peak,5
4572,4573,3,65,6,Day-Off-Peak,5
4573,4574,2,62,13,Day-Peak,5
4574,4575,3,41,6,Day-Off-Peak,4
4575,4576,2,23,13,Night,5
4576,4577,1,28,1,Day-Off-Peak,5
4577,4578,4,94,20,Day-Peak,4
4578,4579,2,77,14,Day-Peak,3
4579,4580,1,36,2,Night,5
4580,4581,2,58,12,Night,5
4581,4582,1,21,2,Day-Off-Peak,4
4582,4583,4,72,9,Day-Off-Peak,5
4583,4584,4,82,9,Day-Off-Peak,5
4584,4585,1,52,2,Day-Off-Peak,4
4585,4586,1,24,6,Night,3
4586,4587,1,34,4,Night,4
4587,4588,4,96,8,Night,4
4588,4589,3,60,9,Day-Peak,3
4589,4590,1,2,2,Day-Peak,5
4590,4591,3,48,8,Night,3
4591,4592,2,81,14,Day-Peak,3
4592,4593,2,67,17,Day-Off-Peak,3
4593,4594,1,22,3,Day-Peak,4
4594,4595,1,11,2,Day-Peak,4
4595,4596,1,7,2,Day-Off-Peak,4
4596,4597,2,66,13,Day-Off-Peak,5
4597,4598,3,68,6,Day-Peak,5
4598,4599,4,51,9,Day-Peak,5
4599,4600,3,77,7,Day-Off-Peak,4
4600,4601,2,3,13,Night,5
4601,4602,2,42,13,Night,5
4602,4603,1,47,2,Day-Off-Peak,4
4603,4604,1,16,3,Day-Off-Peak,3
4604,4605,2,70,17,Day-Peak,4
4605,4606,1,27,2,Night,4
4606,4607,2,35,13,Night,4
4607,4608,1,49,3,Day-Off-Peak,4
4608,4609,1,62,2,Day-Peak,5
4609,4610,1,6,2,Night,5
4610,4611,3,75,6,Day-Off-Peak,4
4611,4612,1,16,2,Day-Off-Peak,4
4612,4613,3,10,7,Day-Peak,5
4613,4614,4,99,9,Day-Off-Peak,4
4614,4615,1,3,2,Day-Peak,5
4615,4616,1,21,2,Day-Peak,4
4616,4617,2,27,14,Day-Peak,3
4617,4618,3,40,11,Day-Peak,4
4618,4619,3,92,7,Night,4
4619,4620,2,55,15,Day-Off-Peak,3
4620,4621,2,11,13,Night,4
4621,4622,3,41,7,Day-Peak,4
4622,4623,3,30,7,Night,5
4623,4624,3,82,7,Day-Off-Peak,5
4624,4625,4,85,9,Day-Off-Peak,4
4625,4626,2,88,14,Night,3
4626,4627,1,9,1,Day-Peak,4
4627,4628,1,39,4,Day-Peak,3
4628,4629,1,16,2,Night,4
4629,4630,3,43,7,Day-Off-Peak,4
4630,4631,1,33,3,Night,4
4631,4632,1,27,2,Day-Off-Peak,4
4632,4633,4,80,11,Day-Off-Peak,3
4633,4634,3,81,8,Night,3
4634,4635,1,1,3,Night,3
4635,4636,3,93,6,Night,4
4636,4637,4,97,10,Day-Off-Peak,3
4637,4638,4,78,9,Night,4
4638,4639,2,23,12,Day-Off-Peak,5
4639,4640,2,72,12,Day-Off-Peak,5
4640,4641,2,70,13,Day-Peak,5
4641,4642,1,48,2,Day-Peak,4
4642,4643,3,60,8,Day-Off-Peak,3
4643,4644,3,79,7,Day-Peak,5
4644,4645,1,26,2,Night,5
4645,4646,3,56,6,Day-Off-Peak,4
4646,4647,2,18,13,Day-Peak,5
4647,4648,4,85,8,Day-Peak,4
4648,4649,4,89,9,Night,5
4649,4650,2,71,13,Night,5
4650,4651,3,64,7,Day-Peak,4
4651,4652,3,75,7,Day-Peak,4
4652,4653,1,59,2,Day-Off-Peak,5
4653,4654,2,60,13,Night,4
4654,4655,1,30,3,Day-Peak,4
4655,4656,1,53,2,Day-Peak,4
4656,4657,2,34,14,Day-Off-Peak,4
4657,4658,1,54,2,Night,5
4658,4659,2,54,13,Day-Off-Peak,5
4659,4660,2,58,13,Day-Off-Peak,5
4660,4661,3,60,7,Night,4
4661,4662,3,33,7,Night,5
4662,4663,1,45,3,Day-Off-Peak,3
4663,4664,2,74,12,Day-Peak,5
4664,4665,4,75,8,Day-Peak,4
4665,4666,1,54,3,Night,4
4666,4667,1,14,2,Night,4
4667,4668,1,2,2,Day-Off-Peak,5
4668,4669,1,55,3,Day-Off-Peak,3
4669,4670,3,28,8,Night,4
4670,4671,2,45,13,Day-Peak,4
4671,4672,2,63,13,Night,4
4672,4673,3,81,7,Night,4
4673,4674,2,70,13,Day-Off-Peak,5
4674,4675,3,90,7,Day-Peak,5
4675,4676,1,27,2,Night,4
4676,4677,1,3,2,Day-Peak,5
4677,4678,1,11,2,Day-Peak,4
4678,4679,1,7,2,Day-Peak,4
4679,4680,3,23,6,Night,5
4680,4681,4,73,10,Day-Off-Peak,4
4681,4682,2,19,15,Night,4
4682,4683,2,24,15,Night,3
4683,4684,1,13,3,Day-Off-Peak,4
4684,4685,1,50,2,Day-Peak,4
4685,4686,4,98,9,Day-Peak,5
4686,4687,2,14,13,Night,4
4687,4688,3,99,7,Night,4
4688,4689,2,37,17,Day-Off-Peak,4
4689,4690,3,74,7,Night,5
4690,4691,1,26,1,Day-Off-Peak,5
4691,4692,3,89,7,Day-Off-Peak,5
4692,4693,4,91,9,Day-Peak,5
4693,4694,1,12,1,Day-Off-Peak,4
4694,4695,4,97,9,Night,4
4695,4696,1,23,2,Day-Off-Peak,5
4696,4697,2,32,13,Day-Peak,5
4697,4698,2,36,13,Night,5
4698,4699,2,41,15,Day-Off-Peak,3
4699,4700,1,52,2,Day-Peak,4
4700,4701,1,20,2,Day-Off-Peak,4
4701,4702,2,95,13,Night,4
4702,4703,2,27,13,Day-Off-Peak,4
4703,4704,1,37,1,Day-Off-Peak,5
4704,4705,1,3,6,Day-Peak,4
4705,4706,3,76,9,Night,3
4706,4707,3,34,8,Day-Off-Peak,4
4707,4708,1,88,2,Day-Off-Peak,4
4708,4709,3,84,7,Day-Off-Peak,5
4709,4710,4,86,10,Night,3
4710,4711,2,32,12,Night,5
4711,4712,1,5,2,Day-Off-Peak,4
4712,4713,3,67,8,Night,3
4713,4714,2,56,13,Night,4
4714,4715,3,66,8,Day-Peak,4
4715,4716,1,30,3,Day-Peak,4
4716,4717,3,96,9,Day-Peak,3
4717,4718,1,17,4,Day-Off-Peak,3
4718,4719,1,32,1,Day-Peak,5
4719,4720,4,79,9,Day-Peak,5
4720,4721,3,98,14,Night,4
4721,4722,1,9,2,Day-Off-Peak,4
4722,4723,1,40,2,Night,5
4723,4724,2,58,15,Day-Peak,4
4724,4725,1,52,2,Day-Off-Peak,4
4725,4726,3,62,7,Day-Off-Peak,5
4726,4727,2,78,15,Night,3
4727,4728,3,80,7,Night,4
4728,4729,3,69,7,Night,5
4729,4730,1,12,2,Day-Off-Peak,4
4730,4731,3,84,7,Day-Peak,5
4731,4732,1,27,2,Night,4
4732,4733,2,56,14,Day-Peak,3
4733,4734,1,16,2,Day-Off-Peak,4
4734,4735,3,96,8,Night,3
4735,4736,2,74,13,Day-Off-Peak,5
4736,4737,1,1,2,Day-Off-Peak,4
4737,4738,2,58,13,Night,5
4738,4739,2,10,13,Night,5
4739,4740,1,65,2,Day-Peak,5
4740,4741,1,24,1,Night,4
4741,4742,1,22,2,Night,5
4742,4743,1,42,3,Night,4
4743,4744,1,62,2,Day-Peak,5
4744,4745,3,55,7,Day-Peak,4
4745,4746,2,82,13,Day-Peak,5
4746,4747,2,97,13,Day-Peak,4
4747,4748,2,82,13,Day-Peak,5
4748,4749,2,72,13,Night,5
4749,4750,1,9,7,Night,3
4750,4751,1,46,1,Day-Off-Peak,4
4751,4752,3,48,7,Night,4
4752,4753,4,94,10,Day-Peak,4
4753,4754,1,24,1,Day-Off-Peak,4
4754,4755,1,56,2,Day-Peak,4
4755,4756,1,5,3,Day-Peak,3
4756,4757,1,17,2,Day-Peak,4
4757,4758,2,88,12,Day-Peak,4
4758,4759,3,80,7,Night,4
4759,4760,3,36,7,Night,5
4760,4761,3,77,7,Day-Peak,4
4761,4762,2,33,12,Day-Off-Peak,5
4762,4763,2,61,13,Day-Off-Peak,5
4763,4764,2,49,13,Night,5
4764,4765,1,63,4,Night,3
4765,4766,3,19,10,Day-Peak,4
4766,4767,1,6,3,Day-Peak,4
4767,4768,3,84,7,Night,5
4768,4769,3,78,7,Night,4
4769,4770,2,18,14,Day-Peak,4
4770,4771,3,99,7,Day-Peak,4
4771,4772,2,64,13,Night,4
4772,4773,4,99,9,Day-Off-Peak,4
4773,4774,1,9,2,Day-Off-Peak,4
4774,4775,1,62,3,Day-Peak,4
4775,4776,1,12,1,Night,4
4776,4777,3,52,7,Day-Off-Peak,4
4777,4778,1,5,1,Night,4
4778,4779,2,87,13,Day-Off-Peak,4
4779,4780,4,75,9,Day-Peak,4
4780,4781,4,84,9,Day-Off-Peak,5
4781,4782,2,40,12,Day-Peak,5
4782,4783,1,52,4,Day-Off-Peak,3
4783,4784,2,63,13,Night,4
4784,4785,1,4,3,Day-Peak,3
4785,4786,1,38,5,Day-Peak,3
4786,4787,3,64,7,Night,4
4787,4788,1,6,2,Day-Peak,5
4788,4789,3,65,8,Night,4
4789,4790,1,20,3,Day-Off-Peak,3
4790,4791,3,64,9,Night,3
4791,4792,2,28,13,Night,5
4792,4793,1,29,5,Day-Off-Peak,4
4793,4794,2,78,14,Day-Peak,3
4794,4795,1,53,2,Day-Peak,4
4795,4796,2,97,12,Day-Peak,4
4796,4797,3,65,7,Day-Off-Peak,5
4797,4798,1,78,1,Day-Peak,4
4798,4799,1,48,4,Day-Peak,3
4799,4800,3,32,8,Day-Peak,4
4800,4801,2,19,12,Night,5
4801,4802,2,20,13,Day-Off-Peak,4
4802,4803,1,29,3,Night,4
4803,4804,3,82,7,Day-Off-Peak,5
4804,4805,2,92,12,Day-Peak,4
4805,4806,2,49,14,Day-Off-Peak,4
4806,4807,3,97,6,Day-Off-Peak,4
4807,4808,1,47,3,Day-Off-Peak,3
4808,4809,1,2,2,Day-Peak,5
4809,4810,2,65,12,Night,5
4810,4811,1,5,2,Day-Off-Peak,4
4811,4812,1,15,3,Night,3
4812,4813,2,20,13,Night,4
4813,4814,2,30,19,Day-Off-Peak,4
4814,4815,3,93,7,Day-Off-Peak,4
4815,4816,2,29,13,Day-Peak,5
4816,4817,3,25,6,Day-Peak,5
4817,4818,2,46,12,Night,4
4818,4819,1,37,1,Day-Peak,5
4819,4820,4,94,9,Night,5
4820,4821,1,52,1,Day-Peak,4
4821,4822,1,24,1,Day-Peak,4
4822,4823,2,79,14,Day-Peak,4
4823,4824,4,60,9,Night,4
4824,4825,3,95,7,Day-Off-Peak,4
4825,4826,2,36,13,Day-Peak,5
4826,4827,3,49,8,Day-Off-Peak,4
4827,4828,3,62,7,Night,5
4828,4829,2,71,17,Day-Off-Peak,4
4829,4830,1,38,2,Night,4
4830,4831,2,97,14,Day-Peak,3
4831,4832,1,26,2,Day-Peak,5
4832,4833,1,26,2,Day-Peak,5
4833,4834,3,35,7,Night,4
4834,4835,2,55,14,Day-Off-Peak,3
4835,4836,1,52,3,Night,3
4836,4837,1,19,2,Day-Off-Peak,5
4837,4838,2,76,13,Day-Peak,4
4838,4839,3,76,7,Day-Off-Peak,4
4839,4840,4,93,9,Day-Off-Peak,4
4840,4841,1,56,2,Night,4
4841,4842,4,94,9,Night,5
4842,4843,2,37,14,Day-Off-Peak,4
4843,4844,3,43,7,Day-Peak,4
4844,4845,2,49,16,Day-Off-Peak,4
4845,4846,1,29,1,Night,5
4846,4847,1,70,3,Day-Peak,4
4847,4848,3,52,6,Night,4
4848,4849,1,51,2,Day-Off-Peak,5
4849,4850,3,92,6,Night,4
4850,4851,3,62,6,Day-Peak,5
4851,4852,1,84,2,Day-Peak,5
4852,4853,1,31,3,Night,3
4853,4854,3,68,6,Night,5
4854,4855,2,39,13,Day-Off-Peak,4
4855,4856,3,76,7,Day-Off-Peak,4
4856,4857,3,67,7,Night,4
4857,4858,1,81,1,Day-Off-Peak,4
4858,4859,4,99,8,Day-Peak,4
4859,4860,2,60,14,Night,3
4860,4861,2,54,12,Day-Off-Peak,5
4861,4862,2,71,15,Night,4
4862,4863,4,98,10,Day-Peak,4
4863,4864,1,15,2,Day-Off-Peak,4
4864,4865,3,74,6,Night,5
4865,4866,3,5,7,Day-Peak,4
4866,4867,3,87,7,Day-Peak,4
4867,4868,3,96,8,Night,3
4868,4869,4,97,9,Night,4
4869,4870,1,7,2,Day-Peak,4
4870,4871,3,89,8,Day-Peak,4
4871,4872,2,44,14,Day-Off-Peak,4
4872,4873,4,97,10,Day-Off-Peak,3
4873,4874,3,98,8,Day-Off-Peak,4
4874,4875,1,17,2,Day-Peak,4
4875,4876,3,86,8,Night,3
4876,4877,4,58,9,Night,5
4877,4878,4,90,9,Night,5
4878,4879,3,19,7,Night,5
4879,4880,2,12,14,Night,3
4880,4881,1,23,2,Night,5
4881,4882,2,18,13,Day-Peak,5
4882,4883,3,64,6,Day-Off-Peak,4
4883,4884,1,25,4,Day-Off-Peak,4
4884,4885,1,7,3,Night,3
4885,4886,2,48,15,Day-Peak,3
4886,4887,2,51,13,Day-Peak,5
4887,4888,2,38,14,Day-Peak,3
4888,4889,2,18,14,Night,4
4889,4890,2,9,13,Day-Peak,4
4890,4891,3,61,7,Day-Off-Peak,5
4891,4892,1,37,3,Day-Off-Peak,4
4892,4893,2,34,13,Night,5
4893,4894,1,48,2,Night,4
4894,4895,1,37,1,Day-Peak,5
4895,4896,3,43,7,Day-Peak,4
4896,4897,3,55,7,Day-Peak,4
4897,4898,1,80,7,Day-Off-Peak,3
4898,4899,4,100,10,Day-Off-Peak,3
4899,4900,2,58,13,Night,5
4900,4901,1,14,2,Day-Off-Peak,4
4901,4902,1,8,2,Night,4
4902,4903,3,42,7,Night,5
4903,4904,4,89,9,Day-Peak,5
4904,4905,1,9,5,Day-Peak,3
4905,4906,3,42,6,Night,5
4906,4907,1,51,2,Day-Peak,5
4907,4908,1,27,1,Day-Peak,4
4908,4909,3,24,6,Day-Off-Peak,4
4909,4910,2,84,13,Night,5
4910,4911,2,61,13,Night,5
4911,4912,1,39,2,Day-Peak,4
4912,4913,3,41,9,Day-Off-Peak,3
4913,4914,2,54,14,Night,4
4914,4915,2,79,13,Day-Off-Peak,5
4915,4916,2,42,12,Night,5
4916,4917,3,84,7,Night,5
4917,4918,1,22,2,Day-Peak,5
4918,4919,1,28,1,Day-Peak,5
4919,4920,1,4,3,Night,3
4920,4921,1,4,4,Night,3
4921,4922,1,2,2,Day-Off-Peak,5
4922,4923,1,48,2,Night,4
4923,4924,1,9,2,Day-Off-Peak,4
4924,4925,3,63,6,Day-Off-Peak,4
4925,4926,2,33,13,Day-Off-Peak,5
4926,4927,1,19,3,Day-Peak,4
4927,4928,2,75,17,Night,3
4928,4929,1,7,2,Day-Peak,4
4929,4930,1,39,1,Day-Off-Peak,4
4930,4931,1,30,1,Day-Off-Peak,5
4931,4932,4,93,9,Day-Off-Peak,4
4932,4933,4,44,8,Day-Peak,5
4933,4934,1,89,2,Day-Peak,5
4934,4935,1,2,1,Day-Off-Peak,5
4935,4936,1,45,2,Day-Peak,4
4936,4937,2,34,12,Day-Off-Peak,5
4937,4938,1,19,1,Night,5
4938,4939,3,21,7,Day-Peak,4
4939,4940,2,58,14,Day-Off-Peak,4
4940,4941,4,85,16,Day-Off-Peak,3
4941,4942,4,97,10,Day-Peak,3
4942,4943,4,69,9,Day-Peak,5
4943,4944,2,88,13,Day-Peak,4
4944,4945,2,48,13,Day-Peak,4
4945,4946,4,41,10,Day-Peak,3
4946,4947,1,41,2,Day-Peak,4
4947,4948,1,21,2,Day-Peak,4
4948,4949,2,90,12,Night,5
4949,4950,4,99,8,Day-Off-Peak,4
4950,4951,3,87,6,Day-Off-Peak,4
4951,4952,3,77,6,Day-Peak,4
4952,4953,4,91,9,Night,5
4953,4954,1,81,2,Day-Peak,4
4954,4955,1,22,2,Night,5
4955,4956,3,89,7,Day-Off-Peak,5
4956,4957,4,68,10,Day-Off-Peak,4
4957,4958,1,26,2,Day-Peak,5
4958,4959,4,70,8,Night,5
4959,4960,2,89,13,Night,5
4960,4961,4,61,9,Night,5
4961,4962,2,77,15,Day-Off-Peak,3
4962,4963,1,19,1,Day-Peak,5
4963,4964,3,81,7,Night,4
4964,4965,3,75,8,Day-Off-Peak,3
4965,4966,1,7,1,Night,4
4966,4967,3,97,9,Night,3
4967,4968,1,34,2,Day-Off-Peak,5
4968,4969,2,12,18,Day-Peak,3
4969,4970,1,17,2,Day-Off-Peak,4
4970,4971,2,32,13,Day-Peak,5
4971,4972,2,29,13,Night,5
4972,4973,3,98,7,Day-Off-Peak,5
4973,4974,2,31,13,Night,4
4974,4975,3,68,7,Night,5
4975,4976,4,75,8,Day-Off-Peak,4
4976,4977,1,48,2,Day-Off-Peak,4
4977,4978,3,76,8,Night,3
4978,4979,3,77,6,Night,4
4979,4980,1,29,1,Night,5
4980,4981,3,43,7,Day-Off-Peak,4
4981,4982,2,77,13,Day-Off-Peak,4
4982,4983,1,32,3,Night,4
4983,4984,1,13,2,Day-Off-Peak,5
4984,4985,2,36,13,Night,5
4985,4986,2,76,12,Day-Peak,4
4986,4987,2,52,14,Night,3
4987,4988,1,22,2,Day-Off-Peak,5
4988,4989,1,61,3,Day-Peak,4
4989,4990,3,87,18,Night,3
4990,4991,2,32,13,Day-Peak,5
4991,4992,1,32,1,Day-Off-Peak,5
4992,4993,2,50,16,Night,3
4993,4994,1,22,2,Night,5
4994,4995,2,34,12,Night,5
4995,4996,3,66,7,Night,5
4996,4997,1,64,5,Day-Off-Peak,3
4997,4998,1,57,2,Day-Off-Peak,4
4998,4999,2,31,13,Day-Off-Peak,4
4999,5000,4,94,9,Day-Peak,5
5000,5001,1,2,2,Day-Off-Peak,5
5001,5002,2,94,12,Night,5
5002,5003,2,54,14,Day-Off-Peak,4
5003,5004,4,98,10,Night,4
5004,5005,3,55,10,Day-Peak,3
5005,5006,1,21,2,Day-Off-Peak,4
5006,5007,1,23,2,Night,5
5007,5008,3,85,7,Night,4
5008,5009,2,63,13,Day-Off-Peak,4
5009,5010,3,82,7,Day-Peak,5
5010,5011,2,67,12,Night,4
5011,5012,1,4,2,Night,4
5012,5013,3,60,7,Night,4
5013,5014,1,49,13,Day-Off-Peak,4
5014,5015,2,43,13,Night,4
5015,5016,3,94,8,Day-Off-Peak,4
5016,5017,2,47,13,Night,4
5017,5018,2,27,13,Day-Peak,4
5018,5019,3,67,6,Night,4
5019,5020,2,91,13,Day-Off-Peak,5
5020,5021,1,83,1,Day-Off-Peak,4
5021,5022,4,87,8,Night,4
5022,5023,3,26,7,Day-Peak,5
5023,5024,2,50,13,Night,4
5024,5025,2,45,13,Day-Peak,4
5025,5026,4,92,10,Night,3
5026,5027,1,36,4,Night,4
5027,5028,2,87,12,Day-Off-Peak,4
5028,5029,1,31,2,Day-Peak,4
5029,5030,2,25,14,Day-Peak,4
5030,5031,2,91,16,Day-Peak,4
5031,5032,1,49,3,Day-Off-Peak,4
5032,5033,2,77,12,Day-Off-Peak,4
5033,5034,2,79,13,Night,5
5034,5035,1,19,2,Day-Peak,5
5035,5036,2,81,15,Night,3
5036,5037,3,81,7,Day-Off-Peak,4
5037,5038,1,12,3,Day-Peak,3
5038,5039,4,62,9,Day-Peak,5
5039,5040,2,73,14,Day-Off-Peak,4
5040,5041,3,95,7,Day-Off-Peak,4
5041,5042,1,33,2,Day-Peak,5
5042,5043,3,36,7,Day-Peak,5
5043,5044,1,30,3,Day-Peak,4
5044,5045,2,43,13,Day-Off-Peak,4
5045,5046,2,50,16,Day-Peak,3
5046,5047,3,87,6,Day-Peak,4
5047,5048,2,49,16,Day-Off-Peak,4
5048,5049,1,7,2,Day-Off-Peak,4
5049,5050,3,56,7,Night,4
5050,5051,1,15,3,Day-Peak,3
5051,5052,2,26,14,Day-Off-Peak,4
5052,5053,1,22,3,Day-Peak,4
5053,5054,3,41,7,Day-Off-Peak,4
5054,5055,1,68,2,Day-Off-Peak,5
5055,5056,2,23,13,Night,5
5056,5057,4,78,9,Day-Off-Peak,4
5057,5058,1,13,3,Night,4
5058,5059,1,64,2,Day-Peak,4
5059,5060,1,1,2,Day-Off-Peak,4
5060,5061,2,12,13,Night,4
5061,5062,1,19,2,Night,5
5062,5063,3,80,9,Day-Off-Peak,3
5063,5064,4,73,9,Night,5
5064,5065,2,63,14,Day-Peak,3
5065,5066,1,31,1,Night,4
5066,5067,2,60,13,Night,4
5067,5068,4,94,9,Night,5
5068,5069,1,23,1,Day-Peak,5
5069,5070,2,54,12,Day-Peak,5
5070,5071,4,64,8,Day-Off-Peak,4
5071,5072,2,56,14,Day-Off-Peak,3
5072,5073,1,65,4,Day-Off-Peak,4
5073,5074,1,67,2,Day-Peak,4
5074,5075,3,100,7,Night,4
5075,5076,1,50,2,Day-Off-Peak,4
5076,5077,2,26,13,Night,5
5077,5078,4,97,8,Night,4
5078,5079,4,95,12,Night,3
5079,5080,3,75,7,Day-Peak,4
5080,5081,1,80,2,Day-Peak,4
5081,5082,3,64,6,Night,4
5082,5083,4,99,9,Day-Off-Peak,4
5083,5084,1,20,1,Day-Peak,4
5084,5085,3,45,7,Night,4
5085,5086,1,45,2,Day-Off-Peak,4
5086,5087,2,85,13,Day-Off-Peak,4
5087,5088,2,75,13,Day-Peak,4
5088,5089,2,71,14,Day-Off-Peak,4
5089,5090,3,73,7,Day-Peak,5
5090,5091,1,34,9,Day-Off-Peak,4
5091,5092,2,66,13,Day-Off-Peak,5
5092,5093,4,80,10,Day-Peak,3
5093,5094,1,36,2,Day-Off-Peak,5
5094,5095,1,28,2,Day-Peak,5
5095,5096,1,2,3,Night,4
5096,5097,2,64,16,Day-Off-Peak,3
5097,5098,2,28,13,Day-Off-Peak,5
5098,5099,3,49,6,Night,5
5099,5100,1,1,3,Night,3
5100,5101,1,2,2,Day-Off-Peak,5
5101,5102,2,84,15,Day-Off-Peak,4
5102,5103,4,99,9,Day-Peak,4
5103,5104,4,93,9,Night,4
5104,5105,3,79,8,Night,4
5105,5106,1,43,3,Night,3
5106,5107,1,1,2,Day-Off-Peak,4
5107,5108,1,29,2,Day-Off-Peak,5
5108,5109,2,58,14,Night,4
5109,5110,4,92,9,Day-Peak,4
5110,5111,3,18,7,Night,5
5111,5112,3,94,16,Night,4
5112,5113,1,6,2,Night,5
5113,5114,1,5,2,Night,4
5114,5115,2,64,13,Night,4
5115,5116,2,46,12,Day-Peak,4
5116,5117,4,81,11,Day-Off-Peak,3
5117,5118,1,6,3,Day-Off-Peak,4
5118,5119,4,95,10,Day-Peak,3
5119,5120,1,4,2,Day-Off-Peak,4
5120,5121,3,20,7,Day-Off-Peak,4
5121,5122,4,48,8,Day-Off-Peak,4
5122,5123,2,19,20,Night,4
5123,5124,1,43,2,Day-Peak,4
5124,5125,2,83,13,Day-Peak,4
5125,5126,4,36,8,Day-Off-Peak,5
5126,5127,2,50,13,Day-Off-Peak,4
5127,5128,3,38,9,Day-Peak,3
5128,5129,2,68,21,Day-Peak,4
5129,5130,2,45,12,Day-Off-Peak,4
5130,5131,3,55,7,Day-Off-Peak,4
5131,5132,3,69,10,Day-Off-Peak,4
5132,5133,1,5,10,Day-Off-Peak,3
5133,5134,1,30,1,Day-Off-Peak,5
5134,5135,3,47,7,Night,4
5135,5136,1,21,2,Day-Peak,4
5136,5137,2,37,15,Night,4
5137,5138,3,89,7,Day-Off-Peak,5
5138,5139,3,85,7,Day-Peak,4
5139,5140,2,86,13,Day-Off-Peak,4
5140,5141,2,70,13,Night,5
5141,5142,2,22,13,Day-Off-Peak,5
5142,5143,2,45,14,Night,3
5143,5144,3,92,9,Night,3
5144,5145,2,43,14,Night,3
5145,5146,2,61,14,Day-Peak,4
5146,5147,1,8,2,Day-Off-Peak,4
5147,5148,2,60,13,Night,4
5148,5149,1,50,7,Day-Peak,3
5149,5150,2,30,13,Day-Peak,5
5150,5151,1,23,1,Day-Peak,5
5151,5152,2,53,15,Day-Peak,3
5152,5153,2,29,12,Day-Peak,5
5153,5154,3,73,8,Day-Off-Peak,4
5154,5155,1,4,2,Night,4
5155,5156,1,29,3,Day-Peak,4
